iddivipol,clase,coddepto,codmipio,codzona,codpuesto,nomdepto,nommipio,nompuesto,nummesas,potfemenino,potmasculino,pottotal,jal,nomjal,indicador,expandida,direccion,cordenadas_text
16762,P,46,1,1,02,CASANARE,YOPAL,C.E. MARCO FIDEL SUAREZ,13,1917,2212,4129,1,COMUNA 1 CIRO REINA,0,0,CALLE 13 TRASVERSAL 18 - 65,"(0,0)"
16763,P,46,1,1,03,CASANARE,YOPAL,IE CENTRO SOCIAL,14,3548,978,4526,1,COMUNA 1 CIRO REINA,0,0,CARRERA 23 No. 11 - 45,"(0,0)"
16764,P,46,1,1,04,CASANARE,YOPAL,I E CENTRO SOCIAL SEDE PRIMARIA,13,1609,2683,4292,1,COMUNA 1 CIRO REINA,0,0,CLL 10 No 23- 62,"(0,0)"
16765,P,46,1,1,05,CASANARE,YOPAL,IE SALVADOR CAMACHO ROLDAN,4,484,584,1068,1,COMUNA 1 CIRO REINA,0,0,CRA 20 No 5-160 BARRIO SAN MARTIN,"(0,0)"
16766,P,46,1,2,01,CASANARE,YOPAL,IE CARLOS LLERAS RESTREPO,27,4764,4216,8980,2,COMUNA 2 CALIXTO ZAMBRANO,0,0,CRA 31 No 26B-18,"(0,0)"
16767,P,46,1,2,02,CASANARE,YOPAL,IE BRAULIO GONZALEZ SD SIMON BOLIVAR,20,3655,3020,6675,2,COMUNA 2 CALIXTO ZAMBRANO,0,0,CLL 21 No 25-40,"(0,0)"
16768,P,46,1,2,03,CASANARE,YOPAL,IE BRAULIO GONZALEZ SD CENTRO,31,4650,5797,10447,2,COMUNA 2 CALIXTO ZAMBRANO,0,0,CLL 13 No 23-60,"(0,0)"
16769,P,46,1,2,04,CASANARE,YOPAL,IE GABRIEL GARCIA MARQUEZ,6,995,984,1979,2,COMUNA 2 CALIXTO ZAMBRANO,0,0,CLL 35 CRA 30 ESQUINA,"(0,0)"
16770,P,46,1,2,05,CASANARE,YOPAL,I.E MANUELA BELTRAN SEDE GAVAN,2,219,243,462,3,COMUNA 3 CLELIA RIVEROS DE PRI,0,0,CLL19 No 21A - 76,"(0,0)"
16771,P,46,1,3,01,CASANARE,YOPAL,I TEC EMPRESARIAL YOPAL ITEY,38,5945,6835,12780,3,COMUNA 3 CLELIA RIVEROS DE PRI,0,0,CRA 21 No 39-05,"(0,0)"
16772,P,46,1,3,02,CASANARE,YOPAL,IE MANUELA BELTRAN,18,2856,3028,5884,3,COMUNA 3 CLELIA RIVEROS DE PRI,0,0,CLL 25 No 19-29,"(0,0)"
16773,P,46,1,3,03,CASANARE,YOPAL,LA CAMPIÑA,15,1854,2971,4825,4,COMUNA 4 CIUDAD CAMPIÑA,0,0,CRA 9 No 23-77,"(0,0)"
16774,P,46,1,3,04,CASANARE,YOPAL,IE EL PARAISO,34,7077,4291,11368,4,COMUNA 4 CIUDAD CAMPIÑA,0,0,CRA 7 No 30-01,"(0,0)"
16775,P,46,1,3,05,CASANARE,YOPAL,IE JORGE ELIECER GAITAN,13,2265,2122,4387,4,COMUNA 4 CIUDAD CAMPIÑA,0,0,CLL19 No 15-39,"(0,0)"
16776,P,46,1,4,01,CASANARE,YOPAL,I TEC AMBIENTAL SAN MATEO,35,6300,5694,11994,5,COMUNA 5 JAVIER MANUEL VARGAS,0,0,CC 37 No 12-86,"(0,0)"
16777,P,46,1,4,02,CASANARE,YOPAL,MEGACOLEGIO EL PROGRESO COMUNA CINCO,31,5293,5108,10401,5,COMUNA 5 JAVIER MANUEL VARGAS,0,0,CLL 44 No 8-40,"(0,0)"
16778,P,46,1,4,03,CASANARE,YOPAL,IE EMP LLANO LINDO SD A,12,2242,1710,3952,6,CIUDADELA LLANO LINDO,0,0,CLL 60 No 5A OESTE,"(0,0)"
16779,P,46,1,4,04,CASANARE,YOPAL,IE EMP LLANO LINDO SD B,6,1047,879,1926,6,CIUDADELA LLANO LINDO,0,0,CRA 4 OESTE No 64B -03,"(0,0)"
16780,P,46,1,4,05,CASANARE,YOPAL,IE TERESA DE CALCUTA,3,415,305,720,7,COMUNA 7 JUAN NEPOMUCENO MOREN,0,0,CRA 31 No 49 - 03,"(0,0)"
16781,P,46,1,4,06,CASANARE,YOPAL,I E BRAULIO GONZALEZ SD CAMPESTRE,9,1595,1364,2959,7,COMUNA 7 JUAN NEPOMUCENO MOREN,0,0,KM 2 VIA PEDREGAL,"(0,0)"
16782,P,46,1,98,01,CASANARE,YOPAL,CARCEL MUNICIPAL,1,22,191,213,0,,0,0,KM 12 VIA YOPAL AGUAZUL,"(0,0)"
16783,P,46,1,99,03,CASANARE,YOPAL,ALCARAVAN LA NIATA,3,455,498,953,8,ALCARAVAN LA NIATA,0,0,ESC. LA NIATA,"(0,0)"
16784,P,46,1,99,08,CASANARE,YOPAL,PUNTO NUEVO,3,318,381,699,9,PUNTO NUEVO,0,0,COLEGIO SANTA TERESA,"(0,0)"
16785,P,46,1,99,16,CASANARE,YOPAL,PALO BAJITO,2,265,311,576,10,MATA DE LIMON,0,0,IE.TEC AGROP DIVINO SALVADOR SD CENTRAL,"(0,0)"
16786,P,46,1,99,17,CASANARE,YOPAL,MATA DE LIMON,1,2,0,2,10,MATA DE LIMON,0,0,CASETA COMUNAL MATA DE LIMON,"(0,0)"
16787,P,46,1,99,18,CASANARE,YOPAL,CHARTE,4,494,558,1052,11,EL CHARTE,0,0,COLEGIO GABRIELA MISTRAL,"(0,0)"
16788,P,46,1,99,19,CASANARE,YOPAL,GUAFILLA,1,148,126,274,11,EL CHARTE,0,0,I.E: CAMILO TORRES RESTREPO SEDE GUAFILLA,"(0,0)"
16789,P,46,1,99,20,CASANARE,YOPAL,EL MORRO,10,1474,1730,3204,12,EL MORRO,0,0,COLEGIO ANTONIO NARIÑO,"(0,0)"
16790,P,46,1,99,25,CASANARE,YOPAL,EL TALADRO,2,225,257,482,13,EL TALADRO,0,0,IE TEC AGROP EL TALADRO,"(0,0)"
16791,P,46,1,99,40,CASANARE,YOPAL,LA CHAPARRERA,7,1125,1209,2334,14,LA CHAPARRERA,0,0,IE. LUIS CARLOS GALAN SARMIENTO,"(0,0)"
16792,P,46,1,99,50,CASANARE,YOPAL,MORICHAL,8,1210,1239,2449,15,MORICHAL,0,0,COLEGIO POLICARPA SALAVARRIERTA,"(0,0)"
16793,P,46,1,99,55,CASANARE,YOPAL,SAN RAFAEL,1,161,133,294,15,MORICHAL,0,0,INST. EDU. POLICARPA SALAVARRIETA SEDE SAN RAFAEL,"(0,0)"
16794,P,46,1,99,60,CASANARE,YOPAL,TACARIMENA,3,428,530,958,16,TACARIMENA,0,0,IE. EL TRIUNFO,"(0,0)"
16795,P,46,1,99,80,CASANARE,YOPAL,TILODIRAN,5,720,773,1493,17,TILODIRAN,0,0,ESCUELA LA INMACULADA,"(0,0)"
16796,P,46,1,99,85,CASANARE,YOPAL,QUEBRADASECA,2,191,286,477,18,QUEBRADASECA,0,0,COLEGIO MARIA AUXILIADORA,"(0,0)"
16797,P,46,40,1,01,CASANARE,AGUAZUL,INST. EDUC. CAMILO TORRES REST,21,2964,4112,7076,0,,0,0,CLL 15 CR. 18 ESQ.,"(0,0)"
16798,P,46,40,1,02,CASANARE,AGUAZUL,INST. EDUC. JORGE ELIECER GAIT,17,4662,1171,5833,0,,0,0,AV CIRCUNVALAR K1 VIA VALLEVERDE,"(0,0)"
16799,P,46,40,2,01,CASANARE,AGUAZUL,INST. EDUC. ANTONIO NARIÑO,17,1512,4177,5689,0,,0,0,CR. 16 CLL.10 ESQ.,"(0,0)"
16800,P,46,40,2,02,CASANARE,AGUAZUL,INST. EDUC. SAN AGUSTIN(NUEVA,22,3727,3516,7243,0,,0,0,CLL. 14 NO.6 45,"(0,0)"
16801,P,46,40,99,06,CASANARE,AGUAZUL,BELLAVISTA,1,144,174,318,0,,0,0,ESC. BELLAVISTA,"(0,0)"
16802,P,46,40,99,12,CASANARE,AGUAZUL,CUNAMA,1,120,172,292,0,,0,0,CUNAMA (ESC. PLAN BRISAS),"(0,0)"
16803,P,46,40,99,15,CASANARE,AGUAZUL,CUPIAGUA,3,477,529,1006,0,,0,0,POLIDEPORTIVO CUPIAGUA,"(0,0)"
16804,P,46,40,99,20,CASANARE,AGUAZUL,GUADALCANAL,1,59,76,135,0,,0,0,ESC. SAN BENITO,"(0,0)"
16805,P,46,40,99,35,CASANARE,AGUAZUL,LA TURUA,2,238,313,551,0,,0,0,SALON COMUNAL,"(0,0)"
16806,P,46,40,99,50,CASANARE,AGUAZUL,MONTERRALO,2,208,218,426,0,,0,0,RESTAURANTE ESCOLAR,"(0,0)"
16807,P,46,40,99,53,CASANARE,AGUAZUL,SAN JOSE DEL BUBUY,4,508,539,1047,0,,0,0,ESC. SAN JOSE,"(0,0)"
16808,P,46,40,99,56,CASANARE,AGUAZUL,SAN MIGUEL DE FARALLONES,1,106,124,230,0,,0,0,ESC. SAN MIGUEL DE FARALLONES,"(0,0)"
16809,P,46,40,99,90,CASANARE,AGUAZUL,UNETE,1,138,166,304,0,,0,0,ESC. UNETE,"(0,0)"
16810,P,46,120,0,00,CASANARE,CHAMEZA,PUESTO CABECERA MUNICIPAL,6,888,970,1858,0,,0,0,CRA 4  No 7 - 17,"(0,0)"
16811,P,46,320,0,00,CASANARE,HATO COROZAL,PUESTO CABECERA MUNICIPAL,16,2622,2840,5462,0,,0,0,CLL 10 # 9 - 83 COL LUIS HERNANDEZ VARGAS,"(0,0)"
16812,P,46,320,99,06,CASANARE,HATO COROZAL,BERLIN,1,40,70,110,0,,0,0,ESC NUESTRA SEÑORA DEL CARMEN VDA BERLIN,"(0,0)"
16813,P,46,320,99,10,CASANARE,HATO COROZAL,CHIRE,1,62,77,139,0,,0,0,IE SIMON BOLIVAR,"(0,0)"
16814,P,46,320,99,15,CASANARE,HATO COROZAL,CORRALITO,1,44,82,126,0,,0,0,ESC JOSE MARIA CORDOVA VDA CORRALITO,"(0,0)"
16815,P,46,320,99,30,CASANARE,HATO COROZAL,EL GUAFAL,1,10,41,51,0,,0,0,ESC RUR VDA EL GUAFAL,"(0,0)"
16816,P,46,320,99,45,CASANARE,HATO COROZAL,LA FRONTERA (LA CHAPA),1,63,89,152,0,,0,0,IE BONIFACIO GUTIERREZ,"(0,0)"
16817,P,46,320,99,48,CASANARE,HATO COROZAL,LAS CAMELIAS,1,48,58,106,0,,0,0,ESC LUZ DE ORIENTE VDA LAS CAMELIAS,"(0,0)"
16818,P,46,320,99,50,CASANARE,HATO COROZAL,LAS TAPIAS,1,35,60,95,0,,0,0,ESC DIVINO NIÑO VDA LAS TAPIAS,"(0,0)"
16819,P,46,320,99,55,CASANARE,HATO COROZAL,MANARE,1,25,45,70,0,,0,0,ESC POLICARPA SALAVARRIETA VDA MANARE,"(0,0)"
16820,P,46,320,99,70,CASANARE,HATO COROZAL,PASO REAL DE ARIPORO,1,20,35,55,0,,0,0,ESC RUR VDA LA RESERVA,"(0,0)"
16821,P,46,320,99,73,CASANARE,HATO COROZAL,PUERTO COLOMBIA,1,46,87,133,0,,0,0,IE PUERTO COLOMBIA,"(0,0)"
16822,P,46,320,99,74,CASANARE,HATO COROZAL,RESGUARDO CAÑO MOCHUELO,2,228,263,491,0,,0,0,IE INDIG LISA MANENI,"(0,0)"
16823,P,46,320,99,75,CASANARE,HATO COROZAL,SAN JOSE DE ARIPORO,1,93,132,225,0,,0,0,IE HORACIO PERDOMO,"(0,0)"
16824,P,46,320,99,80,CASANARE,HATO COROZAL,SAN NICOLAS,1,45,86,131,0,,0,0,ESC RUR VDA SAN NICOLAS,"(0,0)"
16825,P,46,320,99,85,CASANARE,HATO COROZAL,SAN SALVADOR,1,23,40,63,0,,0,0,ESC RUR VDA ALTAMIRA,"(0,0)"
16826,P,46,320,99,87,CASANARE,HATO COROZAL,SANTA BARBARA,1,57,82,139,0,,0,0,I E CARLOS LLERAS RESTREPO,"(0,0)"
16827,P,46,320,99,88,CASANARE,HATO COROZAL,SANTA RITA,1,93,126,219,0,,0,0,ESC DIVINO NIÑO VDA SANTA RITA,"(0,0)"
16828,P,46,480,0,00,CASANARE,LA SALINA,PUESTO CABECERA MUNICIPAL,3,469,537,1006,0,,0,0,CRA 3A No 1B - 12,"(0,0)"
16829,P,46,520,0,01,CASANARE,MANI,JESUS BERNAL PINZON,17,2606,3013,5619,0,,0,0,CLL 17 No 5-133,"(0,0)"
16830,P,46,520,0,02,CASANARE,MANI,LUIS ENRIQUE BARON LEAL,15,2391,2536,4927,0,,0,0,CRA 4 No 22-156,"(0,0)"
16831,P,46,520,99,20,CASANARE,MANI,CHAVINABE,1,99,121,220,0,,0,0,SALON COMUNAL,"(0,0)"
16832,P,46,520,99,25,CASANARE,MANI,SANTA MARIA DE PALMARITO,1,62,67,129,0,,0,0,CASETA COMUNAL ESC. VDA SANTA MARIA DE PALMARITO,"(0,0)"
16833,P,46,520,99,30,CASANARE,MANI,GUAFALPINTADO,1,52,77,129,0,,0,0,CASETA COMUNAL,"(0,0)"
16834,P,46,520,99,36,CASANARE,MANI,LA POYATA,1,38,68,106,0,,0,0,ESC. RURAL LA POYATA,"(0,0)"
16835,P,46,520,99,40,CASANARE,MANI,LA ARMENIA,1,26,36,62,0,,0,0,VDA LA ARMENIA,"(0,0)"
16836,P,46,520,99,50,CASANARE,MANI,LAS GAVIOTAS,1,69,84,153,0,,0,0,ESC. RURAL VDA LAS GAVIOTAS,"(0,0)"
16837,P,46,520,99,57,CASANARE,MANI,PASO REAL DE GUARIAMENA,1,34,54,88,0,,0,0,SALON COMUNAL,"(0,0)"
16838,P,46,520,99,75,CASANARE,MANI,SAN JOAQUIN DE GARIBAY,1,42,69,111,0,,0,0,SALON COMUNAL,"(0,0)"
16839,P,46,520,99,80,CASANARE,MANI,STA ELENA DE CUSIVA,2,170,250,420,0,,0,0,SALON COMUNAL,"(0,0)"
16840,P,46,540,0,00,CASANARE,MONTERREY,PUESTO CABECERA MUNICIPAL,34,5871,5627,11498,0,,0,0,"KRA.11-CL.16,COL.LA SABIDURIA ALFONSO LOPEZ","(0,0)"
16841,P,46,540,99,10,CASANARE,MONTERREY,BRISAS DEL LLANO,1,70,103,173,0,,0,0,RESTAURANTE ESCOLAR,"(0,0)"
16842,P,46,540,99,20,CASANARE,MONTERREY,EL PORVENIR,1,144,184,328,0,,0,0,ESC. RURAL EL PROVENIR,"(0,0)"
16843,P,46,540,99,25,CASANARE,MONTERREY,LA ORQUETA,1,114,114,228,0,,0,0,SALON COMUNAL,"(0,0)"
16844,P,46,540,99,28,CASANARE,MONTERREY,PALO NEGRO,1,25,42,67,0,,0,0,ESC. RURAL PALO NEGRO,"(0,0)"
16845,P,46,540,99,95,CASANARE,MONTERREY,VILLA CAROLA,2,184,206,390,0,,0,0,ESC. RURAL VILLA CAROLA,"(0,0)"
16846,P,46,560,0,00,CASANARE,NUNCHIA,PUESTO CABECERA MUNICIPAL,10,1612,1707,3319,0,,0,0,CR 4 ENTRE CL 6 Y 7 IE SALVADOR CAMACHO R. SEC BTO,"(0,0)"
16847,P,46,560,99,10,CASANARE,NUNCHIA,BARBACOAS,1,36,42,78,0,,0,0,IE SALVADOR CAMACHO ROLDAN SD RURAL DIVINO NIÑO,"(0,0)"
16848,P,46,560,99,12,CASANARE,NUNCHIA,BARRANQUILLA,1,104,138,242,0,,0,0,IE ANTONIO NARIÑO SD RURAL BARRANQUILLA,"(0,0)"
16849,P,46,560,99,15,CASANARE,NUNCHIA,COREA,1,72,92,164,0,,0,0,IE EL PRETEXTO SD RURAL COREA,"(0,0)"
16850,P,46,560,99,18,CASANARE,NUNCHIA,EL CAUCHO,1,92,122,214,0,,0,0,IE LAS MERCEDES SD CENTRAL,"(0,0)"
16851,P,46,560,99,19,CASANARE,NUNCHIA,EL CONCHAL,1,57,81,138,0,,0,0,IE ANTONIO NARIÑO SD RURAL EL CONCHAL,"(0,0)"
16852,P,46,560,99,20,CASANARE,NUNCHIA,EL CAZADERO,1,59,83,142,0,,0,0,IE LAS MERCEDES SD RURAL EL CAZADERO,"(0,0)"
16853,P,46,560,99,21,CASANARE,NUNCHIA,EL PRETEXTO,1,140,159,299,0,,0,0,IE EL PRETEXTO SD CENTRAL,"(0,0)"
16854,P,46,560,99,30,CASANARE,NUNCHIA,GUANAPALO,1,4,4,8,0,,0,0,ESC RURAL PALMAR DE GUANAPALO,"(0,0)"
16855,P,46,560,99,33,CASANARE,NUNCHIA,PALMIRA,1,49,77,126,0,,0,0,IE ANTONIO NARIÑO SD RURAL SAN JOSE,"(0,0)"
16856,P,46,560,99,35,CASANARE,NUNCHIA,PEDREGAL,2,234,305,539,0,,0,0,IE SALVADOR CAMACHO ROLDAN SD RURAL PEDREGAL,"(0,0)"
16857,P,46,560,99,36,CASANARE,NUNCHIA,PUERTO TOCARIA,4,497,593,1090,0,,0,0,IE ANTONIO NARIÑO SD CENTRAL,"(0,0)"
16858,P,46,560,99,76,CASANARE,NUNCHIA,SIRIVANA,1,58,71,129,0,,0,0,IE EL PRETEXTO SD RURAL SAN NICOLAS,"(0,0)"
16859,P,46,560,99,85,CASANARE,NUNCHIA,VIZERTA,1,62,82,144,0,,0,0,IE ANTONIO NARIÑO SD RURAL MACUCO,"(0,0)"
16860,P,46,640,0,00,CASANARE,OROCUE,CABECERA MUNICIPAL,20,3235,3611,6846,0,,0,0,I.E. LUIS CARLOS GALAN CLL 5 NO 10 D 27,"(0,0)"
16861,P,46,640,99,03,CASANARE,OROCUE,BANCO LARGO,1,40,61,101,0,,0,0,ESC CUMACO,"(0,0)"
16862,P,46,640,99,10,CASANARE,OROCUE,BOCAS DEL CRAVO,1,64,94,158,0,,0,0,ESC PALMARITO,"(0,0)"
16863,P,46,640,99,20,CASANARE,OROCUE,CHURRUBAY,1,83,101,184,0,,0,0,ESC. EL SUSPIRO,"(0,0)"
16864,P,46,640,99,25,CASANARE,OROCUE,EL ALGARROBO (CRAVOSUR),4,584,723,1307,0,,0,0,IE ALGARROBO,"(0,0)"
16865,P,46,640,99,35,CASANARE,OROCUE,EL DUYA,1,70,90,160,0,,0,0,ESC MIRALINDO,"(0,0)"
16866,P,46,640,99,67,CASANARE,OROCUE,TUJUA,1,29,57,86,0,,0,0,ESC LA LIBERTAD TUJUA,"(0,0)"
16867,P,46,680,1,01,CASANARE,PAZ DE ARIPORO (MORENO),IE JUAN JOSE RONDON,18,1161,4881,6042,0,,0,0,CALLE 7 No 5-51,"(0,0)"
16868,P,46,680,1,02,CASANARE,PAZ DE ARIPORO (MORENO),IE SAGRADO CORAZON,19,4693,1668,6361,0,,0,0,CALLE 9 No 5-56,"(0,0)"
16869,P,46,680,2,01,CASANARE,PAZ DE ARIPORO (MORENO),INST TEC IND EL PALMAR ITEIPA,19,3406,3023,6429,0,,0,0,CLL 13 No 12-20,"(0,0)"
16870,P,46,680,2,02,CASANARE,PAZ DE ARIPORO (MORENO),IE FRANCISCO JOSE DE CALDAS,19,3274,3011,6285,0,,0,0,CALLE 5 No 13-40,"(0,0)"
16871,P,46,680,98,01,CASANARE,PAZ DE ARIPORO (MORENO),CARCEL,1,8,41,49,0,,0,0,CLL 10 # 6-69,"(0,0)"
16872,P,46,680,99,10,CASANARE,PAZ DE ARIPORO (MORENO),BOCAS DE LA HERMOSA,1,111,189,300,0,,0,0,SEDE IE PABLO SEXTO,"(0,0)"
16873,P,46,680,99,12,CASANARE,PAZ DE ARIPORO (MORENO),CAÑO CHIQUITO,2,216,316,532,0,,0,0,SEDE IE CAÑO CHIQUITO,"(0,0)"
16874,P,46,680,99,53,CASANARE,PAZ DE ARIPORO (MORENO),LAS GUAMAS,2,200,297,497,0,,0,0,I.E. SAN JUAN DE LOS LLANOS,"(0,0)"
16875,P,46,680,99,54,CASANARE,PAZ DE ARIPORO (MORENO),LA BARRANCA,2,220,275,495,0,,0,0,INST TEC EMP ITENCA,"(0,0)"
16876,P,46,680,99,55,CASANARE,PAZ DE ARIPORO (MORENO),MONTAÑAS DEL TOTUMO,3,413,501,914,0,,0,0,IE SIMÓN BOLIVAR,"(0,0)"
16877,P,46,680,99,60,CASANARE,PAZ DE ARIPORO (MORENO),RESGUARDO CAÑO MOCHUELO COM. SAN JOSE,2,285,279,564,0,,0,0,INSTITUCION EDUCATIVA YAMOTSINEMU,"(0,0)"
16878,P,46,700,0,00,CASANARE,PORE,PUESTO CABECERA MUNICIPAL,23,3801,3857,7658,0,,0,0,CLL 7 No 13 -14 BARRIO SIMON BOLIVAR,"(0,0)"
16879,P,46,700,99,13,CASANARE,PORE,EL BANCO,2,195,221,416,0,,0,0,VEREDA EL BANCO,"(0,0)"
16880,P,46,700,99,50,CASANARE,PORE,LA PLATA,2,202,247,449,0,,0,0,VEREDA LA PLATA,"(0,0)"
16881,P,46,760,0,00,CASANARE,RECETOR,PUESTO CABECERA MUNICIPAL,3,416,485,901,0,,0,0,I E FERNANDO RODRIGUEZ KM 0 MAS 200 VIA CHAMEZA,"(0,0)"
16882,P,46,760,99,08,CASANARE,RECETOR,LOS ALPES,1,33,58,91,0,,0,0,IE SEDE LOS ALPES,"(0,0)"
16883,P,46,760,99,15,CASANARE,RECETOR,PUEBLO NUEVO,1,119,119,238,0,,0,0,IE SEDE PUEBLO NUEVO,"(0,0)"
16884,P,46,800,0,00,CASANARE,SABANALARGA,PUESTO CABECERA MUNICIPAL,7,1131,1199,2330,0,,0,0,CR 5#5-20 I.E. JORGE ELIECER GAITAN,"(0,0)"
16885,P,46,800,99,05,CASANARE,SABANALARGA,AGUACLARA,2,186,186,372,0,,0,0,COL. MANUEL ELKIN PATARROYO,"(0,0)"
16886,P,46,800,99,20,CASANARE,SABANALARGA,EL SECRETO,1,66,83,149,0,,0,0,I E JORGE ELIECER GAITAN SEDE EL SECRETO,"(0,0)"
16887,P,46,815,0,00,CASANARE,SACAMA,PUESTO CABECERA MUNICIPAL,5,744,890,1634,0,,0,0,CLL 3 No 13 - 43,"(0,0)"
16888,P,46,815,99,01,CASANARE,SACAMA,CHAPARRAL Y BARRO NEGRO,1,113,106,219,0,,0,0,VEREDA CAMPO HERMOSO,"(0,0)"
16889,P,46,830,0,00,CASANARE,SAN LUIS DE PALENQUE,PUESTO CABECERA MUNICIPAL,15,2358,2637,4995,0,,0,0,I E FRANCISCO LUCEA CRA 7 No 3 - 17,"(0,0)"
16890,P,46,830,99,15,CASANARE,SAN LUIS DE PALENQUE,MIRAMAR DE GUANAPALO (BOCAS D,1,58,87,145,0,,0,0,I E COL FRANCISCO LUCEA,"(0,0)"
16891,P,46,830,99,23,CASANARE,SAN LUIS DE PALENQUE,GAVIOTAS QUITEVE,1,73,85,158,0,,0,0,I E FRANCISCO LUCEA SEDE  GAVIOTAS,"(0,0)"
16892,P,46,830,99,30,CASANARE,SAN LUIS DE PALENQUE,JAGUEYES,1,101,132,233,0,,0,0,I E FRANCISCO LUCEA SEDE JAGUEYES,"(0,0)"
16893,P,46,830,99,50,CASANARE,SAN LUIS DE PALENQUE,LA VENTUROSA,2,167,246,413,0,,0,0,I E COL FRANCISCO LUCEA SEDE LA VENTUROSA,"(0,0)"
16894,P,46,830,99,60,CASANARE,SAN LUIS DE PALENQUE,RIVERITA,1,80,112,192,0,,0,0,I E FRANCISCO LUCEA SEDE RIVERITA,"(0,0)"
16895,P,46,830,99,70,CASANARE,SAN LUIS DE PALENQUE,SAN FRANCISCO,1,68,91,159,0,,0,0,I E FRANCISCO LUCEA SEDE SAN FRANCISO,"(0,0)"
16896,P,46,830,99,80,CASANARE,SAN LUIS DE PALENQUE,SAN RAFAEL DE GUANAPALO,1,152,166,318,0,,0,0,I E COL FRANCISCO LUCEA SEDE GUANAPALO,"(0,0)"
16897,P,46,830,99,90,CASANARE,SAN LUIS DE PALENQUE,SIRIVANA ALGODONALE,1,27,31,58,0,,0,0,I E FRANCISCO LUCEA SEDE SIRIVANA ALGODONALES,"(0,0)"
16898,P,46,840,0,00,CASANARE,TAMARA,PUESTO CABECERA MUNICIPAL,11,1761,1941,3702,0,,0,0,CLL 5 No 5-15,"(0,0)"
16899,P,46,840,99,23,CASANARE,TAMARA,EL ARIPORO,1,47,71,118,0,,0,0,ESC. RURAL EL ARIPORO,"(0,0)"
16900,P,46,840,99,84,CASANARE,TAMARA,TABLON DE TAMARA,1,69,102,171,0,,0,0,COL. TABLON DE TAMARA,"(0,0)"
16901,P,46,840,99,85,CASANARE,TAMARA,TABLONCITO,1,94,129,223,0,,0,0,ESC. RURAL TABLONCITO,"(0,0)"
16902,P,46,840,99,87,CASANARE,TAMARA,TEN (TEISLANDIA),1,96,144,240,0,,0,0,ESC. RURAL TEN (TEISLANDIA),"(0,0)"
16903,P,46,840,99,88,CASANARE,TAMARA,ECCE HOMO,1,59,78,137,0,,0,0,IE ARTURO SALAZAR MEJÍA SD LA ESPER.VDA ECCE HOMO,"(0,0)"
16904,P,46,840,99,89,CASANARE,TAMARA,GUARAQUE,1,19,29,48,0,,0,0,ESCUELA GUARAQUE,"(0,0)"
16905,P,46,840,99,90,CASANARE,TAMARA,SANTO DOMINGO,1,34,44,78,0,,0,0,ESCUELA VEREDA SANTO DOMINGO,"(0,0)"
16906,P,46,850,0,01,CASANARE,TAURAMENA,INSTITUCION EDUCATIVA JOSE MARIA CORDOBA,22,3920,3586,7506,0,,0,0,CLL 8 # 10-78.COL.JOSE MARIA CORDOBA,"(0,0)"
16907,P,46,850,0,02,CASANARE,TAURAMENA,IE TECNICA EMPRESARIAL DEL LLANO,28,4307,5160,9467,0,,0,0,DIAGONAL 8 No 12-96,"(0,0)"
16908,P,46,850,99,15,CASANARE,TAURAMENA,CARUPANA,1,116,149,265,0,,0,0,ESC. RURAL CARUPANA,"(0,0)"
16909,P,46,850,99,20,CASANARE,TAURAMENA,COROCITO,2,240,265,505,0,,0,0,ESC. RURAL COROCITO,"(0,0)"
16910,P,46,850,99,30,CASANARE,TAURAMENA,PASO CUSIANA,4,658,710,1368,1,CORREGIMIENTO EL CUSIANA,0,0,IE.EL CUSIANA,"(0,0)"
16911,P,46,850,99,32,CASANARE,TAURAMENA,EL RAIZAL,2,178,220,398,0,,0,0,IE.EL RAIZAL,"(0,0)"
16912,P,46,850,99,35,CASANARE,TAURAMENA,ESC. RURAL LA URAMA,2,231,293,524,0,,0,0,ESC.RUR.LA URAMA,"(0,0)"
16913,P,46,865,0,01,CASANARE,TRINIDAD,INS.TEC.INTREGRADO B,12,1874,2029,3903,0,,0,0,CLL 7 No 4-49,"(0,0)"
16914,P,46,865,0,02,CASANARE,TRINIDAD,INS. TEC. INTEGRADO A,12,1923,2023,3946,0,,0,0,CRA 4 No 1-05,"(0,0)"
16915,P,46,865,99,10,CASANARE,TRINIDAD,BELGICA,1,47,60,107,0,,0,0,ESC. RURAL BELGICA,"(0,0)"
16916,P,46,865,99,15,CASANARE,TRINIDAD,BOCAS DEL PAUTO,2,216,288,504,0,,0,0,INS.E.RURAL RAFAEL GARCIA HERREROS,"(0,0)"
16917,P,46,865,99,20,CASANARE,TRINIDAD,CAIMAN,1,53,70,123,0,,0,0,INS.E. RURAL EL POZO PETROLERO,"(0,0)"
16918,P,46,865,99,25,CASANARE,TRINIDAD,SANTA MARTA,1,42,48,90,0,,0,0,ESCUELA RURAL SANTA MARTA,"(0,0)"
16919,P,46,865,99,30,CASANARE,TRINIDAD,GUAMAL,1,131,171,302,0,,0,0,SALON COMUNAL VEREDA GUAMAL,"(0,0)"
16920,P,46,865,99,40,CASANARE,TRINIDAD,PASO REAL DE LA SOLEDAD,1,59,85,144,0,,0,0,ESC. RURAL PASO REAL DE LA SOLEDAD,"(0,0)"
16921,P,46,865,99,50,CASANARE,TRINIDAD,EL CONVENTO,2,291,310,601,0,,0,0,INST. EDU. RURAL CAMPESTRE BRISAS DEL PAUTO,"(0,0)"
